ARTIST,BIRTH DATA,PROFESSION,SCHOOL,URL
"SPAENDONCK, Cornelis van","(b. 1756, Tilburg, d. 1840, Paris)",painter,Dutch,https://www.wga.hu/bio/s/spaendon/cornelis/biograph.html
"SPAENDONCK, Gerard van","(b. 1746, Tilburg, d. 1822, Paris)",painter,Dutch,https://www.wga.hu/bio/s/spaendon/gerard/biograph.html
"SPANZOTTI, Giovanni Martino","(b. ca. 1456, Casale Monferrato, d. ca. 1528, Chiavasso)",painter,Italian,https://www.wga.hu/bio/s/spanzott/biograph.html
"SPAVENTO, Giorgio","(b. ca. 1440, Venezia, d. 1509, Venezia)",architect,Italian,https://www.wga.hu/bio/s/spavento/biograph.html
"SPECCHI, Alessandro","(b. 1668, Roma, d. 1729, Roma)",architect,Italian,https://www.wga.hu/bio/s/specchi/biograph.html
"SPEECKAERT, Hans","(b. ca. 1540, Bruxelles, d. 1577, Roma)",painter,Flemish,https://www.wga.hu/bio/s/speeckae/biograph.html
"SPEECKAERT, Michel Joseph","(b. 1748, Leuven, d. 1838, Bruxelles)",painter,Flemish,https://www.wga.hu/bio/s/speeckaf/biograph.html
"SPEETH, Peter","(b. 1772, Mannheim, d. 1831, Odessa)",architect,German,https://www.wga.hu/bio/s/speeth/biograph.html
"SPELT, Adrian van der","(b. ca. 1630, Leiden, d. 1673, Gouda)",painter,Dutch,https://www.wga.hu/bio/s/spelt/biograph.html
SPERANDIO SAVELLI,"(b. ca. 1425, Mantova, d. ca. 1504, Venezia)",sculptor,Italian,https://www.wga.hu/bio/s/sperandi/biograph.html
"SPIEGLER, Franz Joseph","(b. 1691, Wangen im Allgäu, d. 1756, Konstanz)",painter,German,https://www.wga.hu/bio/s/spiegler/biograph.html
"SPIERINCKX, Pieter","(b. 1635, Antwerpen, d. 1711, Antwerpen)",painter,Flemish,https://www.wga.hu/bio/s/spierinc/biograph.html
"SPIERING, François","(b. ca. 1549, Antwerpen, d. 1631, Delft)",tapestry weaver,Flemish,https://www.wga.hu/bio/s/spiering/biograph.html
"SPINAZZI, Innocenzo","(b. 1726, Roma, d. 1798, Firenze)",sculptor,Italian,https://www.wga.hu/bio/s/spinazzi/biograph.html
"SPINELLI, Giovanni Battista",(active in Naples from ca. 1630; d. ca. 1660),painter,Italian,https://www.wga.hu/bio/s/spinelli/biograph.html
"SPINELLI, Niccolò di Forzore","(b. 1430, Firenze, d. 1514, Firenze)",sculptor,Italian,https://www.wga.hu/bio/s/spinello/spinelln/biograph.html
"SPINELLI, Parri","(b. 1387, Arezzo, d. ca. 1452, Arezzo)",painter,Italian,https://www.wga.hu/bio/s/spinello/parri/biograph.html
SPINELLO ARETINO,"(b. ca. 1345, Arezzo, d. 1410, Arezzo)",painter,Italian,https://www.wga.hu/bio/s/spinello/spinello/biograph.html
"SPITZWEG, Carl","(b. 1808, München, d. 1885, München)",painter,German,https://www.wga.hu/bio/s/spitzweg/biograph.html
"SPRANGER, Bartholomaeus","(b. 1546, Antwerpen, d. 1611, Praha)",painter,Flemish,https://www.wga.hu/bio/s/spranger/biograph.html
"SQUARCIONE, Francesco","(b. 1397, Padova, d. 1468, Padova)",painter,Italian,https://www.wga.hu/bio/s/squarcio/biograph.html
"STALBEMT, Adriaen van","(b. 1580, Antwerpen, d. 1622, Antwerpen)",painter,Flemish,https://www.wga.hu/bio/s/stalbemt/biograph.html
"STALBURCH, Jan van",(active 1555-1562 in Leuven),graphic artist,Flemish,https://www.wga.hu/bio/s/stalburc/biograph.html
"STAMMEL, Josef Thaddäus","(b. 1695, Graz, d. 1765, Admont)",sculptor,Austrian,https://www.wga.hu/bio/s/stammel/biograph.html
"STANCHI, Giovanni","(b. 1608, Roma, d. ca. 1673, Roma)",painter,Italian,https://www.wga.hu/bio/s/stanchi/biograph.html
"STANFIELD, Clarkson","(b. 1793, Sunderland, d. 1867, Hampstead)",painter,English,https://www.wga.hu/bio/s/stanfiel/biograph.html
"STANISŁAWSKI, Jan","(b. 1860, Olszana na Ukrainie, d. 1907, Kraków)",painter,Polish,https://www.wga.hu/bio/s/stanisla/biograph.html
"STANLEY, Carl Frederik","(b. 1738, Westminster, d. 1813, København)",sculptor,Danish,https://www.wga.hu/bio/s/stanley/biograph.html
"STANZIONE, Massimo","(b. 1585, Orta di Atella, d. 1656, Napoli)",painter,Italian,https://www.wga.hu/bio/s/stanzion/biograph.html
"STAPPEN, Charles van der","(b. 1843, Bruxelles, d. 1910, Bruxelles)",sculptor,Belgian,https://www.wga.hu/bio/s/stappen/biograph.html
"STARNINA, Gherardo di Jacopo","(b. ca. 1354, Firenze, d. 1409/13, Firenze)",painter,Italian,https://www.wga.hu/bio/s/starnina/biograph.html
"STAROV, Ivan","(b. 1745, St. Petersburg, d. 1808, St. Petersburg)",architect,Russian,https://www.wga.hu/bio/s/starov/biograph.html
"STARR, Sidney","(b. 1857, Kingston-upon-Hull, d. 1925, New York)",painter,English,https://www.wga.hu/bio/s/starr/biograph.html
"STATI, Cristoforo","(b. 1556, Bracciano, d. 1619, Roma)",sculptor,Italian,https://www.wga.hu/bio/s/stati/biograph.html
"STAZIO, Abbondio","(b. 1663, Massagno, d. 1757, Venezia)",sculptor,Italian,https://www.wga.hu/bio/s/stazio/biograph.html
"STEEN, Jan","(b. 1626, Leiden, d. 1679, Leiden)",painter,Dutch,https://www.wga.hu/bio/s/steen/biograph.html
"STEEN, Jan van der",(1635-1700),sculptor,Flemish,https://www.wga.hu/bio/s/steen_j/biograph.html
"STEENWIJCK, Harmen","(b. 1612, Delft, d. 1656, Leiden)",painter,Dutch,https://www.wga.hu/bio/s/steenwij/harmen/biograph.html
"STEENWIJCK, Pieter","(b. ca. 1615, Delft, d. ca. 1656, Delft)",painter,Dutch,https://www.wga.hu/bio/s/steenwij/pieter/biograph.html
"STEENWIJK, Hendrick van the Elder","(b. ca. 1550, Steenwijk, d. 1603, Frankfurt)",painter,Flemish,https://www.wga.hu/bio/s/steenwyc/hendric1/biograph.html
"STEENWIJK, Hendrick van the Younger","(b. ca. 1580, Antwerpen, d. 1649, Leiden)",painter,Flemish,https://www.wga.hu/bio/s/steenwyc/hendric2/biograph.html
"STEENWIJK, Susanna van","(b. 1580s, d. ca. 1653, Leiden)",painter,Dutch,https://www.wga.hu/bio/s/steenwyc/susanna/biograph.html
"STEENWINCKEL, Hans van, the Younger","(b. 1587, København, d. 1639, København)",architect,Danish,https://www.wga.hu/bio/s/steenwin/biograph.html
"STEER, Philip Wilson","(b. 1860, Birkenhead, d. 1942, London)",painter,English,https://www.wga.hu/bio/s/steer/biograph.html
STEFANO DA ZEVIO,"(b. ca. 1375, Zevio, d. 1451, Verona)",painter,Italian,https://www.wga.hu/bio/s/stefano/biograph.html
STEFANO DI SANT'AGNESE,(active second half of 14th century),painter,Italian,https://www.wga.hu/bio/s/stefanos/biograph.html
"STEINBACH, Erwin von","(b. ca. 1244, d. 1318, Strasbourg)",architect,German,https://www.wga.hu/bio/s/steinbac/biograph.html
"STEINFELD, Franz","(b. 1787, Wien, d. 1868, Pisek)",painter,Austrian,https://www.wga.hu/bio/s/steinfel/biograph.html
"STEINL, Matthias","(b. ca. 1644, Salzburg, d. 1727, Dorotheerhof)",sculptor,Austrian,https://www.wga.hu/bio/s/steinl/biograph.html
"STEINLE, Edward Jakob von","(b. 1810, Wien, d. 1886, Frankfurt)",painter,German,https://www.wga.hu/bio/s/steinle/biograph.html
"STEINLEN, Théophile Alexandre","(b. 1859, Lausanne, d. 1923, Paris)",graphic artist,French,https://www.wga.hu/bio/s/steinlen/biograph.html
"STEINMEYER, Johann Gottfried","(b. ca. 1780, Mühlhausen, d. ca. 1851, Berlin)",architect,German,https://www.wga.hu/bio/s/steinmey/biograph.html
"STELLA, Fermo da Caravaggio","(b. ca. 1490, Caravaggio, d. ca. 1562, Caravaggio)",painter,Italian,https://www.wga.hu/bio/s/stella_f/biograph.html
"STELLA, Jacques","(b. 1596, Lyon, d. 1657, Paris)",painter,French,https://www.wga.hu/bio/s/stella/biograph.html
"STELLA, Paolo","(d. 1552, Praha)",architect,Italian,https://www.wga.hu/bio/s/stella_p/biograph.html
"STERN, Ignaz","(b. 1679, Mauerkirchen, d. 1748, Roma)",painter,German,https://www.wga.hu/bio/s/stern/ignaz/biograph.html
"STERN, Ludovico","(b. 1709, Roma, d. 1777, Roma)",painter,Italian,https://www.wga.hu/bio/s/stern/ludovico/biograph.html
"STERN, Raffaele","(b. 1774, Roma, d. 1820, Roma)",architect,Italian,https://www.wga.hu/bio/s/stern/raffaele/biograph.html
"STETTER, Wilhelm","(b. ca. 1487, d. 1552, Strasbourg)",painter,German,https://www.wga.hu/bio/s/stetter/biograph.html
"STEVENS, Alfred","(b. 1817, Dorset, d. 1875, London)",sculptor,English,https://www.wga.hu/bio/s/steven_a/biograph.html
"STEVENS, Alfred","(b. 1823, Bruxelles, d. 1906, Paris)",painter,Belgian,https://www.wga.hu/bio/s/steven_b/biograph.html
"STEVENS, Pieter","(b. ca. 1567, Mechelen, d. after 1624, Prague)",painter,Flemish,https://www.wga.hu/bio/s/stevens/biograph.html
"STEVENSON, David Watson","(b. 1842, Ratho, d. 1904, Edinburgh)",sculptor,Scottish,https://www.wga.hu/bio/s/stevenso/biograph.html
"STIELER, Karl Joseph","(b. 1781, Mainz, d. 1858, München)",painter,German,https://www.wga.hu/bio/s/stieler/biograph.html
"STIMMER, Tobias","(b. 1539, Schaffhausen, d. 1584, Strasbourg)",graphic artist,Swiss,https://www.wga.hu/bio/s/stimmer/biograph.html
"STOCK, Andries Jacobsz.","(b. ca. 1580, Antwerpen, d. after 1648, Den Haag)",graphic artist,Dutch,https://www.wga.hu/bio/s/stock/biograph.html
"STOCKT, Vrancke van der",(c. 1420-1495),painter,Flemish,https://www.wga.hu/bio/s/stockt/biograph.html
"STOFFE, Jan Jacobsz. van der","(b. ca. 1611, Leiden, d. 1682, Leiden)",painter,Dutch,https://www.wga.hu/bio/s/stoffe/biograph.html
"STOM, Antonio","(b. 1688, Venezia, d. 1734, Venezia)",painter,Italian,https://www.wga.hu/bio/s/stom_a/biograph.html
"STOM, Matthias","(b. ca. 1600, Amersfoort, d. after 1650, Sicily)",painter,Dutch,https://www.wga.hu/bio/s/stom/biograph.html
"STONE, Nicholas the Elder","(b. 1586, Exeter, d. 1647, Exeter)",sculptor,English,https://www.wga.hu/bio/s/stone/biograph.html
"STOOP, Dirck Willemsz.","(b. ca. 1618, Utrecht, d. 1686, Utrecht)",painter,Dutch,https://www.wga.hu/bio/s/stoop/dirck/biograph.html
"STOOP, Maerten","(b. 1620, Rotterdam, d. 1647, Utrecht)",painter,Dutch,https://www.wga.hu/bio/s/stoop/maerten/biograph.html
"STORCK, Abraham","(b. 1644, Amsterdam, d. 1708, Amsterdam)",painter,Dutch,https://www.wga.hu/bio/s/storck/abraham/biograph.html
"STORCK, Jacobus","(b. 1641, Amsterdam, d. 1688, Amsterdam)",painter,Dutch,https://www.wga.hu/bio/s/storck/jacobus/biograph.html
"STORR, Paul","(b. 1771, London, d. 1844, Tooting)",goldsmith,English,https://www.wga.hu/bio/s/storr/biograph.html
"STORY, William Wetmore","(b. 1819, Salem, d. 1895, Vallombrosa)",sculptor,American,https://www.wga.hu/bio/s/story/biograph.html
"STOSKOPFF, Sébastien","(b. 1597, Strasbourg, d. 1657, Idstein)",painter,French,https://www.wga.hu/bio/s/stoskopf/biograph.html
"STOSS, Veit","(b. ca. 1438, Horb, d. 1533, Nürnberg)",sculptor,German,https://www.wga.hu/bio/s/stoss/biograph.html
"STOUF, Jean-Baptiste","(b. 1742, Paris, d. 1826, Charenton-le-Pont)",sculptor,French,https://www.wga.hu/bio/s/stouf/biograph.html
"STRADA, Jacopo","(b. ca. 1515, Mantova, d. 1588, Wien)",architect,Italian,https://www.wga.hu/bio/s/strada/biograph.html
"STRADANUS, Johannes","(b. 1523, Brugge, d. 1605, Firenze)",painter,Flemish,https://www.wga.hu/bio/s/stradanu/biograph.html
"STRAETEN, Charles van der","(b. 1771, Brussel, d. 1834, Ixelles)",architect,Flemish,https://www.wga.hu/bio/s/straeten/biograph.html
"STRANOVER, Tobias","(b. 1684, Nagyszeben, d. after 1731, London)",painter,Other,https://www.wga.hu/bio/s/stranove/biograph.html
"STRATHMANN, Carl","(b. 1866, Düsseldorf, d. 1939, München)",painter,German,https://www.wga.hu/bio/s/strathma/biograph.html
"STRAUB, Johann Baptist","(b. 1705, Wiesensteig, d. 1784, München)",sculptor,German,https://www.wga.hu/bio/s/straub/biograph.html
"STRAUVEN, Gustave","(b. 1878, Schaerbeek, d. 1919, Faverge)",architect,Belgian,https://www.wga.hu/bio/s/strauven/biograph.html
"STREECK, Hendrick van","(b. 1659, Amsterdam, d. ca. 1719, Amsterdam)",painter,Dutch,https://www.wga.hu/bio/s/streeck/hendrick/biograph.html
"STREECK, Juriaen van","(b. 1632, Amsterdam, d. 1687, Amsterdam)",painter,Dutch,https://www.wga.hu/bio/s/streeck/juriaen/biograph.html
"STRÉSOR, Henri","(b. ca. 1613, Paris, d. 1679, Paris)",painter,French,https://www.wga.hu/bio/s/stresor/biograph.html
"STRIGEL, Bernhard","(b. 1460, Memmingen, d. 1528, Memmingen)",painter,German,https://www.wga.hu/bio/s/strigel/bernhard/biograph.html
"STRIGEL, Hans II",(active 1450-1480 in Memmingen),painter,German,https://www.wga.hu/bio/s/strigel/hans/biograph.html
"STRIJ, Abraham van, I","(b. 1753, Dordrecht, d. 1826, Dordrecht)",painter,Dutch,https://www.wga.hu/bio/s/strij/abraham/biograph.html
"STRIJ, Jacob van","(b. 1756, Dordrecht, d. 1815, Dordrecht)",painter,Dutch,https://www.wga.hu/bio/s/strij/jacob/biograph.html
"STRINDBERG, August","(b. 1849, Stockholm, d. 1912, Stockholm)",painter,Swedish,https://www.wga.hu/bio/s/strindbe/biograph.html
"STRINGER, Francis",(active 1760-1778),painter,English,https://www.wga.hu/bio/s/stringe/biograph.html
"STRINGER, Thomas","(b. 1722, Knutsford, d. 1790, Knutsford)",painter,English,https://www.wga.hu/bio/s/stringer/biograph.html
"STRÓBL, Alajos","(b. 1856, Liptóújvár, d. 1926, Budapest)",sculptor,Hungarian,https://www.wga.hu/bio/s/strobl/biograph.html
"STRÖHLING, Eduard","(b. 1768, Düsseldorf, d. after 1826, London)",painter,German,https://www.wga.hu/bio/s/strohlin/biograph.html
"STROOBANT, François","(b. 1819, Bruxelles, d. 1916, Bruxelles)",painter,Belgian,https://www.wga.hu/bio/s/strooban/biograph.html
"STROZZI, Bernardo","(b. 1581, Genova, d. 1644, Venezia)",painter,Italian,https://www.wga.hu/bio/s/strozzi/biograph.html
"STROZZI, Zanobi","(b. 1412, Firenze, d. 1468, Firenze)",painter,Italian,https://www.wga.hu/bio/s/strozziz/biograph.html
"STRUDEL, Paul","(b. 1648, Cles, d. 1708, Wien)",sculptor,Austrian,https://www.wga.hu/bio/s/strudel/biograph.html
"STUART, Gilbert","(b. 1755, North Kingstown, d. 1828, Boston)",painter,American,https://www.wga.hu/bio/s/stuart/biograph.html
"STUART, James","(b. 1713, London, d. 1788, London)",architect,English,https://www.wga.hu/bio/s/stuart_j/biograph.html
"STUBBS, George","(b. 1724, Liverpool, d. 1806, London)",painter,English,https://www.wga.hu/bio/s/stubbs/biograph.html
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",painter,German,https://www.wga.hu/bio/s/stuck/biograph.html
"STÜLER, Friedrich August","(b. 1800, Mühlhausen, d. 1865, Berlin)",architect,German,https://www.wga.hu/bio/s/stuler/biograph.html
"SUBLEYRAS, Pierre","(b. 1699, Saint-Gilles-du-Gard, d. 1749, Rome)",painter,French,https://www.wga.hu/bio/s/subleyra/biograph.html
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",architect,American,https://www.wga.hu/bio/s/sullivan/biograph.html
"SULLY, Thomas","(b. 1783, Horncastle, d. 1872, Philadelphia)",painter,American,https://www.wga.hu/bio/s/sully/biograph.html
"SURUGUE, Louis","(b. ca. 1686, Paris, d. 1762, Grand-Vaux)",graphic artist,French,https://www.wga.hu/bio/s/surugue/louis/biograph.html
"SURUGUE, Pierre","(b. 1728, Paris, d. 1786, Paris)",sculptor,French,https://www.wga.hu/bio/s/surugue/pierre/biograph.html
"SURUGUE, Pierre-Louis","(b. 1716, Paris, d. 1772, Paris)",graphic artist,French,https://www.wga.hu/bio/s/surugue/p-louis/biograph.html
"SUSENIER, Abraham","(b. ca. 1620, Leiden, d. ca. 1668, Dordrecht)",painter,Dutch,https://www.wga.hu/bio/s/susenier/biograph.html
"SUSINI, Antonio","(b. before 1580, Firenze, d. 1624, Firenze)",sculptor,Italian,https://www.wga.hu/bio/s/susini/antonio/biograph.html
"SUSINI, Francesco","(b. 1585, Firenze, d. 1653, Firenze)",sculptor,Italian,https://www.wga.hu/bio/s/susini/francesc/biograph.html
"SUSTERMANS, Justus","(b. 1597, Antwerpen, d. 1681, Firenze)",painter,Flemish,https://www.wga.hu/bio/s/susterma/biograph.html
"SUSTRIS, Friedrich","(b. ca. 1540, Venezia, d. 1599, München)",painter,Dutch,https://www.wga.hu/bio/s/sustris/friedric/biograph.html
"SUSTRIS, Lambert","(b. ca. 1515, Amsterdam, d. after 1560, Venezia)",painter,Dutch,https://www.wga.hu/bio/s/sustris/lambert/biograph.html
"SUVÉE, Joseph-Benoit","(b. 1743, Brugge, d. 1807, Roma)",painter,Flemish,https://www.wga.hu/bio/s/suvee/biograph.html
"SUYS, Léon-Pierre","(b. 1823, Amsterdam, d. 1887, Ixelles)",architect,Belgian,https://www.wga.hu/bio/s/suys/son/biograph.html
"SUYS, Tilman-François","(b. 1783, Ostend, d. 1864, Wingene)",architect,Belgian,https://www.wga.hu/bio/s/suys/father/biograph.html
"SUZOR-COTÉ, Marc Aurèle de Foy","(b.1869, Arthabaska, Québec, d. 1937, Daytona Beach)",painter,Other,https://www.wga.hu/bio/s/suzor/biograph.html
"SWAINE, Francis","(b. ca. 1720, d. 1782, London)",painter,English,https://www.wga.hu/bio/s/swaine/biograph.html
"SWAMMERDAM, Jan","(b. 1637, Amsterdam, d. 1680, Amsterdam)",graphic artist,Dutch,https://www.wga.hu/bio/s/swammerd/biograph.html
"SWANENBURG, Isaac Claesz. van","(b. 1537, Leiden, d. 1614, Leiden)",painter,Netherlandish,https://www.wga.hu/bio/s/swanenbu/isaac/biograph.html
"SWANENBURG, Willem Isaacsz. van","(b. 1580, Leiden, d. 1612, Leiden)",graphic artist,Netherlandish,https://www.wga.hu/bio/s/swanenbu/willem/biograph.html
"SWANEVELT, Herman van","(b. ca. 1600, Woerden, d. 1655, Paris)",painter,Dutch,https://www.wga.hu/bio/s/swanevel/biograph.html
"SWART VAN GRONINGEN, Jan","(b. ca. 1500, Groningen, d. ca. 1560, Antwerpen)",graphic artist,Netherlandish,https://www.wga.hu/bio/s/swart/biograph.html
"SWEERTS, Michiel","(b. 1618, Bruxelles, d. 1664, Goa)",painter,Flemish,https://www.wga.hu/bio/s/sweerts/biograph.html
"SWOBODA, Rudolph Der G.","(b. 1859, Wien, d. 1914) ",painter,Austrian,https://www.wga.hu/bio/s/swoboda/biograph.html
"SWOL, Ambrosius van",(active 1640-1680 in Utrecht),sculptor,Dutch,https://www.wga.hu/bio/s/swol/biograph.html
"SYRLIN, Jörg the Elder","(b. 1420s, Ulm, d. 1481, Ulm)",sculptor,German,https://www.wga.hu/bio/s/syrlin/biograph.html
"SZÉKELY, Bertalan","(b. 1835, Kolozsvár, d. 1910, Budapest)",painter,Hungarian,https://www.wga.hu/bio/s/szekely/biograph.html
"SZINYEI MERSE, Pál","(b. 1845, Szinyeújfalu, d. 1920, Jernye)",painter,Hungarian,https://www.wga.hu/bio/s/szinyei/biograph.html
"TACCA, Ferdinando","(b. 1619, Firenze, d. 1686, Firenze)",sculptor,Italian,https://www.wga.hu/bio/t/tacca/son/biograph.html
"TACCA, Pietro","(b. 1577, Carrara, d. 1640, Firenze)",sculptor,Italian,https://www.wga.hu/bio/t/tacca/father/biograph.html
TADDEO DI BARTOLO,"(b. 1362/63, Siena, d. 1422, Siena)",painter,Italian,https://www.wga.hu/bio/t/taddeo/biograph.html
"TADOLINI, Scipione","(b. 1822, Roma, d. 1892, Roma)",sculptor,Italian,https://www.wga.hu/bio/t/tadolini/biograph.html
"TALENTI, Francesco","(b. ca. 1300, d. after 1369, Firenze)",architect,Italian,https://www.wga.hu/bio/t/talenti/francesc/biograph.html
"TALENTI, Simone","(b. ca. 1330, d. after 1383)",architect,Italian,https://www.wga.hu/bio/t/talenti/simone/biograph.html
"TALPA, Bartolo",(active c. 1495 in Mantua),sculptor,Italian,https://www.wga.hu/bio/t/talpa/biograph.html
"TAMAGNI, Vincenzo","(b. 1492, San Gimignano, d. 1530, San Gimignano)",painter,Italian,https://www.wga.hu/bio/t/tamagni/biograph.html
"TAMM, Franz Werner von","(b. 1658, Hamburg, d. 1724, Wien)",painter,German,https://www.wga.hu/bio/t/tamm/biograph.html
TANZIO DA VARALLO,"(b. ca. 1580, Riale d’Alagna, d. ca. 1632, Varallo)",painter,Italian,https://www.wga.hu/bio/t/tanzio/biograph.html
"TARAVAL, Guillaume-Thomas-Raphaël","(b. 1701, Paris, d. 1750, Stockholm)",painter,French,https://www.wga.hu/bio/t/taraval/guillaum/biograph.html
"TARAVAL, Hugues","(b. 1729, Paris, d. 1785, Paris)",painter,French,https://www.wga.hu/bio/t/taraval/hugues/biograph.html
"TARAVAL, Louis-Gustave","(b. 1738, Stockholm, d. 1794, Paris)",graphic artist,French,https://www.wga.hu/bio/t/taraval/louis/biograph.html
"TARBELL, Edmund Charles","(b. 1862, West Groton, d. 1938, New Castle)",painter,American,https://www.wga.hu/bio/t/tarbell/biograph.html
"TARCHIANI, Filippo","(b. 1576, Firenze, d. 1645, Firenze)",painter,Italian,https://www.wga.hu/bio/t/tarchian/biograph.html
"TARDIEU, Nicolas-Henry","(b. 1674, Paris, d. 1749, Paris)",graphic artist,French,https://www.wga.hu/bio/t/tardieu/biograph.html
"TARGONE, Cesare",(active 1575-1590),goldsmith,Italian,https://www.wga.hu/bio/t/targone/biograph.html
"TARSIA, Antonio","(b. ca. 1662, Venezia, d. 1739, Venezia)",sculptor,Austrian,https://www.wga.hu/bio/t/tarsia/biograph.html
"TARUFFI, Emilio","(b. 1633, Bologna, d. 1696, Bologna)",painter,Italian,https://www.wga.hu/bio/t/taruffi/biograph.html
"TASSAERT, Jean-Pierre-Antoine","(b. 1727, Antwerpen, d. 1788, Berlin)",sculptor,Flemish,https://www.wga.hu/bio/t/tassaert/jean/biograph.html
"TASSAERT, Octave","(b. 1800, Paris, d. 1874, Paris)",painter,French,https://www.wga.hu/bio/t/tassaert/octave/biograph.html
"TASSEL, Jean","(b. 1608, Langres, d. 1667, Langres)",painter,French,https://www.wga.hu/bio/t/tassel/biograph.html
"TASSELLI, Domenico",active 16th century in Rome,painter,Italian,https://www.wga.hu/bio/t/tasselli/biograph.html
